ccode;cname;year;ccode_qog;cname_qog;ccodealp;ccodecow;version;cname_year;ccodealp_year;gfs_envr
348;Hungary;2006;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2006;HUN06;1,36
348;Hungary;2007;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2007;HUN07;1,21
348;Hungary;2008;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2008;HUN08;1,32
348;Hungary;2009;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2009;HUN09;1,17
348;Hungary;2010;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2010;HUN10;1,19
348;Hungary;2011;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2011;HUN11;1,44
348;Hungary;2012;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2012;HUN12;1,40
348;Hungary;2013;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2013;HUN13;1,81
348;Hungary;2014;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2014;HUN14;2,31
348;Hungary;2015;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2015;HUN15;2,36
348;Hungary;2016;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2016;HUN16;1,06
348;Hungary;2017;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2017;HUN17;1,40
348;Hungary;2018;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2018;HUN18;1,36
348;Hungary;2019;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2019;HUN19;1,03
348;Hungary;2020;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2020;HUN20;1,48
352;Iceland;2000;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2000;ISL00;0,00
352;Iceland;2001;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2001;ISL01;1,63
352;Iceland;2002;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2002;ISL02;1,61
352;Iceland;2003;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2003;ISL03;1,58
352;Iceland;2004;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2004;ISL04;1,64
352;Iceland;2005;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2005;ISL05;1,47
352;Iceland;2006;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2006;ISL06;1,40
352;Iceland;2007;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2007;ISL07;1,34
352;Iceland;2008;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2008;ISL08;0,98
352;Iceland;2009;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2009;ISL09;1,16
352;Iceland;2010;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2010;ISL10;1,22
352;Iceland;2011;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2011;ISL11;1,11
352;Iceland;2012;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2012;ISL12;1,21
352;Iceland;2013;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2013;ISL13;1,11
352;Iceland;2014;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2014;ISL14;1,34
352;Iceland;2015;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2015;ISL15;1,27
352;Iceland;2016;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2016;ISL16;1,19
352;Iceland;2017;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2017;ISL17;1,37
352;Iceland;2018;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2018;ISL18;1,47
352;Iceland;2019;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2019;ISL19;1,41
352;Iceland;2020;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2020;ISL20;1,58
352;Iceland;2021;352;Iceland;ISL;395,00;QoGStdTSjan23;Iceland 2021;ISL21;1,48
360;Indonesia;2008;360;Indonesia;IDN;850,00;QoGStdTSjan23;Indonesia 2008;IDN08;1,42
360;Indonesia;2009;360;Indonesia;IDN;850,00;QoGStdTSjan23;Indonesia 2009;IDN09;2,25
360;Indonesia;2010;360;Indonesia;IDN;850,00;QoGStdTSjan23;Indonesia 2010;IDN10;1,37
360;Indonesia;2011;360;Indonesia;IDN;850,00;QoGStdTSjan23;Indonesia 2011;IDN11;1,34
360;Indonesia;2012;360;Indonesia;IDN;850,00;QoGStdTSjan23;Indonesia 2012;IDN12;1,31
360;Indonesia;2013;360;Indonesia;IDN;850,00;QoGStdTSjan23;Indonesia 2013;IDN13;1,44
360;Indonesia;2014;360;Indonesia;IDN;850,00;QoGStdTSjan23;Indonesia 2014;IDN14;1,22
360;Indonesia;2015;360;Indonesia;IDN;850,00;QoGStdTSjan23;Indonesia 2015;IDN15;1,19
360;Indonesia;2016;360;Indonesia;IDN;850,00;QoGStdTSjan23;Indonesia 2016;IDN16;1,52
360;Indonesia;2017;360;Indonesia;IDN;850,00;QoGStdTSjan23;Indonesia 2017;IDN17;1,17
360;Indonesia;2018;360;Indonesia;IDN;850,00;QoGStdTSjan23;Indonesia 2018;IDN18;1,29
360;Indonesia;2019;360;Indonesia;IDN;850,00;QoGStdTSjan23;Indonesia 2019;IDN19;1,39
360;Indonesia;2020;360;Indonesia;IDN;850,00;QoGStdTSjan23;Indonesia 2020;IDN20;1,41
364;Iran (Islamic Republic of);2001;364;Iran;IRN;630,00;QoGStdTSjan23;Iran 2001;IRN01;1,33
364;Iran (Islamic Republic of);2002;364;Iran;IRN;630,00;QoGStdTSjan23;Iran 2002;IRN02;2,83
364;Iran (Islamic Republic of);2003;364;Iran;IRN;630,00;QoGStdTSjan23;Iran 2003;IRN03;0,95
364;Iran (Islamic Republic of);2004;364;Iran;IRN;630,00;QoGStdTSjan23;Iran 2004;IRN04;0,75
364;Iran (Islamic Republic of);2005;364;Iran;IRN;630,00;QoGStdTSjan23;Iran 2005;IRN05;1,33
364;Iran (Islamic Republic of);2006;364;Iran;IRN;630,00;QoGStdTSjan23;Iran 2006;IRN06;1,36
364;Iran (Islamic Republic of);2007;364;Iran;IRN;630,00;QoGStdTSjan23;Iran 2007;IRN07;1,68
364;Iran (Islamic Republic of);2008;364;Iran;IRN;630,00;QoGStdTSjan23;Iran 2008;IRN08;0,11
364;Iran (Islamic Republic of);2009;364;Iran;IRN;630,00;QoGStdTSjan23;Iran 2009;IRN09;0,10
372;Ireland;1995;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 1995;IRL95;1,34
372;Ireland;1996;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 1996;IRL96;1,42
372;Ireland;1997;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 1997;IRL97;1,66
372;Ireland;1998;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 1998;IRL98;1,79
372;Ireland;1999;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 1999;IRL99;1,73
372;Ireland;2000;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2000;IRL00;2,43
372;Ireland;2001;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2001;IRL01;2,53
372;Ireland;2002;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2002;IRL02;2,42
372;Ireland;2003;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2003;IRL03;2,47
372;Ireland;2004;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2004;IRL04;2,69
372;Ireland;2005;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2005;IRL05;2,66
372;Ireland;2006;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2006;IRL06;2,80
372;Ireland;2007;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2007;IRL07;2,84
372;Ireland;2008;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2008;IRL08;2,58
372;Ireland;2009;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2009;IRL09;2,25
372;Ireland;2010;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2010;IRL10;1,47
372;Ireland;2011;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2011;IRL11;1,59
372;Ireland;2012;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2012;IRL12;1,69
372;Ireland;2013;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2013;IRL13;1,43
372;Ireland;2014;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2014;IRL14;1,54
372;Ireland;2015;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2015;IRL15;1,56
372;Ireland;2016;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2016;IRL16;1,62
372;Ireland;2017;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2017;IRL17;1,57
372;Ireland;2018;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2018;IRL18;1,56
372;Ireland;2019;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2019;IRL19;1,56
372;Ireland;2020;372;Ireland;IRL;205,00;QoGStdTSjan23;Ireland 2020;IRL20;1,39
376;Israel;2000;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2000;ISR00;1,21
376;Israel;2001;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2001;ISR01;1,25
376;Israel;2002;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2002;ISR02;1,16
376;Israel;2003;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2003;ISR03;1,34
376;Israel;2004;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2004;ISR04;1,33
376;Israel;2005;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2005;ISR05;1,37
376;Israel;2006;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2006;ISR06;1,36
376;Israel;2007;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2007;ISR07;1,40
376;Israel;2008;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2008;ISR08;1,46
376;Israel;2009;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2009;ISR09;1,36
376;Israel;2010;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2010;ISR10;1,53
376;Israel;2011;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2011;ISR11;1,46
376;Israel;2012;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2012;ISR12;1,46
376;Israel;2013;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2013;ISR13;1,43
376;Israel;2014;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2014;ISR14;1,47
376;Israel;2015;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2015;ISR15;1,50
376;Israel;2016;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2016;ISR16;1,44
376;Israel;2017;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2017;ISR17;1,42
376;Israel;2018;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2018;ISR18;1,38
376;Israel;2019;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2019;ISR19;1,40
376;Israel;2020;376;Israel;ISR;666,00;QoGStdTSjan23;Israel 2020;ISR20;1,32
380;Italy;1995;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 1995;ITA95;1,15
380;Italy;1996;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 1996;ITA96;1,18
380;Italy;1997;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 1997;ITA97;1,32
380;Italy;1998;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 1998;ITA98;1,47
380;Italy;1999;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 1999;ITA99;1,55
380;Italy;2000;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2000;ITA00;1,65
380;Italy;2001;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2001;ITA01;1,57
380;Italy;2002;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2002;ITA02;1,67
380;Italy;2003;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2003;ITA03;1,62
380;Italy;2004;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2004;ITA04;1,61
380;Italy;2005;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2005;ITA05;1,59
380;Italy;2006;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2006;ITA06;1,45
380;Italy;2007;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2007;ITA07;1,59
380;Italy;2008;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2008;ITA08;1,63
380;Italy;2009;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2009;ITA09;1,64
380;Italy;2010;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2010;ITA10;1,67
380;Italy;2011;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2011;ITA11;1,73
380;Italy;2012;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2012;ITA12;1,70
380;Italy;2013;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2013;ITA13;1,81
380;Italy;2014;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2014;ITA14;1,77
380;Italy;2015;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2015;ITA15;1,79
380;Italy;2016;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2016;ITA16;1,84
380;Italy;2017;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2017;ITA17;1,79
380;Italy;2018;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2018;ITA18;1,78
380;Italy;2019;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2019;ITA19;1,83
380;Italy;2020;380;Italy;ITA;325,00;QoGStdTSjan23;Italy 2020;ITA20;1,71
392;Japan;2005;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2005;JPN05;3,71
392;Japan;2006;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2006;JPN06;3,45
392;Japan;2007;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2007;JPN07;3,26
392;Japan;2008;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2008;JPN08;3,11
392;Japan;2009;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2009;JPN09;3,45
392;Japan;2010;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2010;JPN10;2,95
392;Japan;2011;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2011;JPN11;2,98
392;Japan;2012;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2012;JPN12;2,72
392;Japan;2013;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2013;JPN13;2,76
392;Japan;2014;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2014;JPN14;2,94
392;Japan;2015;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2015;JPN15;2,94
392;Japan;2016;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2016;JPN16;3,03
392;Japan;2017;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2017;JPN17;2,99
392;Japan;2018;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2018;JPN18;2,94
392;Japan;2019;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2019;JPN19;2,90
392;Japan;2020;392;Japan;JPN;740,00;QoGStdTSjan23;Japan 2020;JPN20;2,69
398;Kazakhstan;2000;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2000;KAZ00;0,43
398;Kazakhstan;2001;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2001;KAZ01;0,44
398;Kazakhstan;2002;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2002;KAZ02;0,40
398;Kazakhstan;2003;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2003;KAZ03;0,43
398;Kazakhstan;2004;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2004;KAZ04;0,63
398;Kazakhstan;2010;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2010;KAZ10;0,47
398;Kazakhstan;2011;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2011;KAZ11;0,61
398;Kazakhstan;2012;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2012;KAZ12;0,47
398;Kazakhstan;2013;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2013;KAZ13;0,33
398;Kazakhstan;2014;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2014;KAZ14;0,26
398;Kazakhstan;2015;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2015;KAZ15;0,22
398;Kazakhstan;2016;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2016;KAZ16;0,84
398;Kazakhstan;2017;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2017;KAZ17;1,05
398;Kazakhstan;2018;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2018;KAZ18;1,58
398;Kazakhstan;2019;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2019;KAZ19;1,62
398;Kazakhstan;2020;398;Kazakhstan;KAZ;705,00;QoGStdTSjan23;Kazakhstan 2020;KAZ20;2,00
404;Kenya;2020;404;Kenya;KEN;501,00;QoGStdTSjan23;Kenya 2020;KEN20;0,84
410;Korea (the Republic of);2009;410;Korea;732,00;QoGStdTSjan23;Korea;KOR09;0,00
410;Korea (the Republic of);2010;410;Korea;KOR;732,00;QoGStdTSjan23;Korea;KOR10;1,71
414;Kuwait;2001;414;Kuwait;KWT;690,00;QoGStdTSjan23;Kuwait 2001;KWT01;0,12
414;Kuwait;2002;414;Kuwait;KWT;690,00;QoGStdTSjan23;Kuwait 2002;KWT02;0,10
414;Kuwait;2003;414;Kuwait;KWT;690,00;QoGStdTSjan23;Kuwait 2003;KWT03;0,10
414;Kuwait;2004;414;Kuwait;KWT;690,00;QoGStdTSjan23;Kuwait 2004;KWT04;0,10
414;Kuwait;2005;414;Kuwait;KWT;690,00;QoGStdTSjan23;Kuwait 2005;KWT05;0,10
414;Kuwait;2006;414;Kuwait;KWT;690,00;QoGStdTSjan23;Kuwait 2006;KWT06;0,05
417;Kyrgyzstan;2014;417;Kyrgyzstan;KGZ;703,00;QoGStdTSjan23;Kyrgyzstan 2014;KGZ14;0,47
417;Kyrgyzstan;2015;417;Kyrgyzstan;KGZ;703,00;QoGStdTSjan23;Kyrgyzstan 2015;KGZ15;0,52
417;Kyrgyzstan;2016;417;Kyrgyzstan;KGZ;703,00;QoGStdTSjan23;Kyrgyzstan 2016;KGZ16;0,53
417;Kyrgyzstan;2017;417;Kyrgyzstan;KGZ;703,00;QoGStdTSjan23;Kyrgyzstan 2017;KGZ17;0,48
417;Kyrgyzstan;2018;417;Kyrgyzstan;KGZ;703,00;QoGStdTSjan23;Kyrgyzstan 2018;KGZ18;0,52
417;Kyrgyzstan;2019;417;Kyrgyzstan;KGZ;703,00;QoGStdTSjan23;Kyrgyzstan 2019;KGZ19;0,40
417;Kyrgyzstan;2020;417;Kyrgyzstan;KGZ;703,00;QoGStdTSjan23;Kyrgyzstan 2020;KGZ20;0,32
417;Kyrgyzstan;2021;417;Kyrgyzstan;KGZ;703,00;QoGStdTSjan23;Kyrgyzstan 2021;KGZ21;0,28
428;Latvia;1995;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 1995;LVA95;0,83
428;Latvia;1996;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 1996;LVA96;0,90
428;Latvia;1997;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 1997;LVA97;0,70
428;Latvia;1998;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 1998;LVA98;0,75
428;Latvia;1999;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 1999;LVA99;0,72
428;Latvia;2000;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2000;LVA00;0,92
428;Latvia;2001;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2001;LVA01;0,79
428;Latvia;2002;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2002;LVA02;0,86
428;Latvia;2003;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2003;LVA03;0,90
428;Latvia;2004;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2004;LVA04;1,38
428;Latvia;2005;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2005;LVA05;1,97
428;Latvia;2006;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2006;LVA06;1,78
428;Latvia;2007;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2007;LVA07;2,53
428;Latvia;2008;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2008;LVA08;2,15
428;Latvia;2009;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2009;LVA09;0,28
428;Latvia;2010;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2010;LVA10;0,64
428;Latvia;2011;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2011;LVA11;1,65
428;Latvia;2012;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2012;LVA12;1,87
428;Latvia;2013;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2013;LVA13;1,73
428;Latvia;2014;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2014;LVA14;1,75
428;Latvia;2015;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2015;LVA15;1,71
428;Latvia;2016;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2016;LVA16;1,42
428;Latvia;2017;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2017;LVA17;1,41
428;Latvia;2018;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2018;LVA18;1,47
428;Latvia;2019;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2019;LVA19;1,52
428;Latvia;2020;428;Latvia;LVA;367,00;QoGStdTSjan23;Latvia 2020;LVA20;1,32
440;Lithuania;1995;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 1995;LTU95;0,40
440;Lithuania;1996;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 1996;LTU96;0,36
440;Lithuania;1997;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 1997;LTU97;0,29
440;Lithuania;1998;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 1998;LTU98;0,43
440;Lithuania;1999;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 1999;LTU99;0,24
440;Lithuania;2000;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2000;LTU00;0,27
440;Lithuania;2001;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2001;LTU01;0,25
440;Lithuania;2002;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2002;LTU02;0,30
440;Lithuania;2003;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2003;LTU03;0,33
440;Lithuania;2004;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2004;LTU04;1,23
440;Lithuania;2005;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2005;LTU05;1,72
440;Lithuania;2006;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2006;LTU06;2,20
440;Lithuania;2007;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2007;LTU07;2,50
440;Lithuania;2008;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2008;LTU08;2,21
440;Lithuania;2009;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2009;LTU09;2,64
440;Lithuania;2010;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2010;LTU10;3,16
440;Lithuania;2011;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2011;LTU11;1,79
440;Lithuania;2012;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2012;LTU12;2,36
440;Lithuania;2013;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2013;LTU13;1,50
440;Lithuania;2014;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2014;LTU14;1,75
440;Lithuania;2015;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2015;LTU15;1,75
440;Lithuania;2016;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2016;LTU16;1,55
440;Lithuania;2017;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2017;LTU17;1,47
440;Lithuania;2018;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2018;LTU18;1,44
440;Lithuania;2019;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2019;LTU19;1,52
440;Lithuania;2020;440;Lithuania;LTU;368,00;QoGStdTSjan23;Lithuania 2020;LTU20;1,25
442;Luxembourg;1995;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 1995;LUX95;2,35
442;Luxembourg;1996;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 1996;LUX96;2,50
442;Luxembourg;1997;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 1997;LUX97;2,15
442;Luxembourg;1998;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 1998;LUX98;2,20
442;Luxembourg;1999;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 1999;LUX99;2,12
442;Luxembourg;2000;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2000;LUX00;2,00
442;Luxembourg;2001;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2001;LUX01;2,29
442;Luxembourg;2002;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2002;LUX02;1,91
442;Luxembourg;2003;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2003;LUX03;1,88
442;Luxembourg;2004;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2004;LUX04;1,68
442;Luxembourg;2005;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2005;LUX05;1,84
442;Luxembourg;2006;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2006;LUX06;1,77
442;Luxembourg;2007;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2007;LUX07;1,89
442;Luxembourg;2008;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2008;LUX08;1,96
442;Luxembourg;2009;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2009;LUX09;2,05
442;Luxembourg;2010;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2010;LUX10;1,90
442;Luxembourg;2011;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2011;LUX11;1,86
442;Luxembourg;2012;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2012;LUX12;1,86
442;Luxembourg;2013;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2013;LUX13;1,92
442;Luxembourg;2014;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2014;LUX14;1,93
442;Luxembourg;2015;442;Luxembourg;LUX;212,00;QoGStdTSjan23;Luxembourg 2015;LUX15;1,93
